date,days_elapsed,Uw,ip,Tair,Twater,amc,ET,Hw,Tw,t,site_plot,Zs,A,dHw,Vw,dt,Qip,QET,dVw,Qg,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check
2020-07-09,555,2.592832,0,27.22222222222222,24.27777777777778,2,0.461297201252352,0,25.11575918138763,414,OCSP.2,75.18614762,1,0,0,1,0,0.00461297201252352,0,0,0.00461297201252352,0,-0,0.00461297201252352,0,0
2020-07-10,556,4.068064,0,29.444444444444443,26.055555555555557,2,0.933474091363232,0,25.3143600181297,415,OCSP.2,75.18614762,1,0,0,1,0,0.00933474091363232,0,0,0.00933474091363232,0,-0,0.00933474091363232,0,0
2020-07-11,557,4.828032,0.6096,27.77777777777778,24.722222222222225,3,0.9327272046775672,0,24.635956228515248,416,OCSP.2,75.18614762,1,0,0,1,0.006096000000000001,0.009327272046775671,0,0,0.0032312720467756705,0,-0,0.0032312720467756705,0,0
2020-07-12,558,2.771648,0.2286,25,22.5,3,0.8013543502528206,0,23.442940005549676,417,OCSP.2,75.18614762,1,0,0,1,0.002286,0.008013543502528206,0,0,0.005727543502528206,0,-0,0.005727543502528206,0,0
2020-07-13,559,1.6987519999999998,0.1524,23.333333333333332,21.166666666666668,3,0.8979751696629548,0,22.28113281874009,418,OCSP.2,75.18614762,1,0,0,1,0.0015240000000000002,0.008979751696629547,0,0,0.007455751696629547,0,-0,0.007455751696629547,0,0
2020-07-14,560,2.7269439999999996,0.0762,22.22222222222222,20.27777777777778,1,0.7637489259233614,0,20.30119165962125,419,OCSP.2,75.18614762,1,0,0,1,7.620000000000001e-4,0.0076374892592336145,0,0,0.006875489259233614,0,-0,0.006875489259233614,0,0
2020-07-15,561,1.922272,0,23.333333333333332,21.166666666666668,1,0.5363125080450653,0,21.345482652569995,420,OCSP.2,75.18614762,1,0,0,1,0,0.005363125080450653,0,0,0.005363125080450653,0,-0,0.005363125080450653,0,0
2020-07-16,562,5.096256,0.2159,22.77777777777778,20.722222222222225,1,0.45719318683769067,0,20.546499843950624,421,OCSP.2,75.18614762,1,0,0,1,0.002159,0.004571931868376906,0,0,0.0024129318683769065,0,-0,0.0024129318683769065,0,0
2020-07-17,563,4.91744,0.4318,23.333333333333332,21.166666666666668,1,0.4796572778975004,0,20.142984449127574,422,OCSP.2,75.18614762,1,0,0,1,0.004318,0.004796572778975004,0,0,4.785727789750043e-4,0,-0,4.785727789750043e-4,0,0
2020-07-18,564,2.8163519999999997,0,26.666666666666664,23.833333333333332,1,0.6370850134268504,0,23.73037972567994,423,OCSP.2,75.18614762,1,0,0,1,0,0.006370850134268504,0,0,0.006370850134268504,0,-0,0.006370850134268504,0,0
