t,yr,IM_a,IM_b,shootP,litterP,ROP_a,LOP_a,PIP_a,DIP_a,rootP,ROP_b,LOP_b,PIP_b,DIP_b,d_IM_a,d_IM_b,d_shootP,d_litterP,d_ROP_a,d_LOP_a,d_PIP_a,d_DIP_a,d_rootP,d_ROP_b,d_LOP_b,d_PIP_b,d_DIP_b,r_sed_IM,r_sed_OM,r_diffus,r_decay_litter,r_decay_labile,r_decay_refrac,r_mort_shoot,r_mort_root,r_adsorp,r_assim,shootM,rootM,BM,litterM,OM_a,OM_b,TM_a,TM_b,TP,H_b,Z_a,Z_w,H_w,H_a,LOI_a,LOI_b,BD_b,PD_a,PD_b,phi_a,phi_b,V_pore_a,V_pore_b,V_w_b,V_w_a,V_w,d_V_w,TW,Q_ET,Q_precip,Q_ground,Q_in,Q_out
3.039332,0.008321238,0.1361122,29038.64,0.01011328,1.616622e-05,3.034716e-05,0.0001200772,0.0004437259,0.1021599,1.006889,7.253046,0.009581675,7.157395,0.04690896,0.02334098,0.0166952,0.003411073,1.085852e-05,7.688279e-06,2.945788e-05,7.609161e-05,0.02538152,0.002323461,0.0002200805,0.0007757597,-0.0332358,0.001148532,0.1226576,0.01040731,0.5415175,0.0109113,0.0109113,0,0.00109113,0.00109113,-0.3554037,0.006729796,10.11328,1006.889,1017.002,0.01616622,10.27987,8269.516,10.41599,37308.16,15.5867,0.1118807,0.01188071,0.5247414,0.5128607,-0.01188071,0.9869324,0.2216544,333463.8,2048555,2048555,1,0.83722,-0.01188071,0.09366877,0.09366877,0.5128607,0.6065295,-0.004674937,21.28903,0.004586727,0,0,0.005356306,0.0005128607
3.069287,0.008403249,0.1368045,29038.64,0.01021578,1.649411e-05,3.057631e-05,0.0001209548,0.0004459828,0.1029191,1.006959,7.253052,0.009604983,7.156401,0.04694255,0.02288233,0.01678466,0.003432536,1.103614e-05,7.61188e-06,2.913481e-05,7.459639e-05,0.02530636,0.00233808,0.0002214891,0.0007804764,-0.0331536,0.001097931,0.1226909,0.01041013,0.5395605,0.01098032,0.01098032,0,0.001098032,0.001098032,-0.3545251,0.006771215,10.21578,1006.959,1017.174,0.01649411,10.38381,8269.616,10.52061,37308.26,15.58671,0.1118819,0.01188188,0.5246035,0.5127216,-0.01188188,0.9869965,0.2216564,333461.1,2048551,2048551,1,0.8372209,-0.01188188,0.09366985,0.09366985,0.5127216,0.6063914,-0.004697847,21.38223,0.004690569,0,0,0.005307173,0.0005127216
3.069287,0.008403249,0.1368045,29038.64,0.01021578,1.649414e-05,3.057631e-05,0.0001209548,0.0004459828,0.1029191,1.006959,7.253052,0.009604983,7.1564,0.0469426,0.02288233,0.01678467,0.003432536,1.103614e-05,7.61188e-06,2.913481e-05,7.459639e-05,0.02530644,0.00233808,0.0002214891,0.0007804764,-0.0331535,0.001097749,0.1226909,0.01041013,0.5395616,0.01098032,0.01098032,0,0.001098032,0.001098032,-0.3545241,0.006771215,10.21578,1006.959,1017.174,0.01649414,10.38381,8269.616,10.52061,37308.26,15.58671,0.1118819,0.01188188,0.5246035,0.5127216,-0.01188188,0.9869965,0.2216564,333461.1,2048551,2048551,1,0.8372209,-0.01188188,0.09366985,0.09366985,0.5127216,0.6063914,-0.004697847,21.38223,0.004690569,0,0,0.005307173,0.0005127216
3.099241,0.00848526,0.1374831,29038.64,0.01031892,1.682738e-05,3.080318e-05,0.0001218227,0.0004481949,0.103676,1.007029,7.253059,0.009628433,7.155409,0.04697472,0.02242532,0.0168725,0.003454133,1.121624e-05,7.535505e-06,2.881177e-05,7.310655e-05,0.02522928,0.002352792,0.0002229067,0.0007852204,-0.03307395,0.001051534,0.1227242,0.01041296,0.5375814,0.01104977,0.01104977,0,0.001104977,0.001104977,-0.3536737,0.006812883,10.31892,1007.029,1017.348,0.01682738,10.48838,8269.716,10.62586,37308.36,15.58671,0.1118831,0.01188306,0.5244655,0.5125825,-0.01188306,0.9870615,0.2216585,333458.5,2048546,2048546,1,0.8372219,-0.01188306,0.09367094,0.09367094,0.5125825,0.6062534,-0.004720756,21.47542,0.004794411,0,0,0.00525804,0.0005125825
3.099241,0.00848526,0.1374831,29038.64,0.01031892,1.682742e-05,3.080318e-05,0.0001218227,0.000448195,0.103676,1.007029,7.253059,0.009628433,7.155409,0.04697479,0.02242532,0.0168725,0.003454133,1.121624e-05,7.535505e-06,2.881177e-05,7.310654e-05,0.02522938,0.002352792,0.0002229067,0.0007852204,-0.03307383,0.00105131,0.1227242,0.01041296,0.5375828,0.01104977,0.01104977,0,0.001104977,0.001104977,-0.3536724,0.006812883,10.31892,1007.029,1017.348,0.01682742,10.48838,8269.716,10.62586,37308.36,15.58671,0.1118831,0.01188306,0.5244655,0.5125825,-0.01188306,0.9870615,0.2216585,333458.5,2048546,2048546,1,0.8372219,-0.01188306,0.09367094,0.09367094,0.5125825,0.6062534,-0.004720756,21.47542,0.004794411,0,0,0.00525804,0.0005125825
3.129196,0.008567271,0.138148,29038.65,0.01042272,1.716609e-05,3.102776e-05,0.0001226809,0.0004503626,0.1044305,1.007099,7.253065,0.009652025,7.154419,0.04700558,0.02196996,0.0169587,0.003475866,1.139883e-05,7.459155e-06,2.848878e-05,7.162206e-05,0.02515043,0.002367595,0.0002243335,0.0007899918,-0.03299666,0.001009001,0.1227575,0.01041579,0.5355825,0.01111966,0.01111966,0,0.001111966,0.001111966,-0.3528475,0.0068548,10.42272,1007.099,1017.522,0.01716609,10.59359,8269.817,10.73174,37308.46,15.58672,0.1118842,0.01188425,0.5243276,0.5124433,-0.01188425,0.9871272,0.2216606,333455.9,2048542,2048542,1,0.8372228,-0.01188425,0.09367204,0.09367204,0.5124433,0.6061154,-0.004743665,21.56861,0.004898253,0,0,0.005208908,0.0005124433
3.129196,0.008567271,0.138148,29038.65,0.01042272,1.716613e-05,3.102776e-05,0.0001226809,0.0004503626,0.1044305,1.007099,7.253065,0.009652026,7.154419,0.04700564,0.02196995,0.01695871,0.003475866,1.139883e-05,7.459155e-06,2.848878e-05,7.162205e-05,0.02515053,0.002367595,0.0002243335,0.0007899918,-0.03299655,0.001008798,0.1227575,0.01041579,0.5355837,0.01111966,0.01111966,0,0.001111966,0.001111966,-0.3528464,0.0068548,10.42272,1007.099,1017.522,0.01716613,10.59359,8269.817,10.73174,37308.46,15.58672,0.1118842,0.01188425,0.5243276,0.5124433,-0.01188425,0.9871272,0.2216606,333455.9,2048542,2048542,1,0.8372228,-0.01188425,0.09367204,0.09367204,0.5124433,0.6061154,-0.004743665,21.56861,0.004898253,0,0,0.005208908,0.0005124433
3.272551,0.008959756,0.1411422,29038.65,0.01092853,1.886421e-05,3.207089e-05,0.0001266541,0.0004601237,0.1080079,1.007444,7.253098,0.009766927,7.149714,0.04713782,0.01981333,0.01734881,0.00358177,1.230825e-05,7.094107e-06,2.694355e-05,6.459145e-05,0.02475297,0.002439732,0.0002312903,0.000813212,-0.03265477,0.0008497528,0.1229172,0.01042934,0.5257968,0.01146032,0.01146032,0,0.001146032,0.001146032,-0.3491912,0.007058899,10.92853,1007.444,1018.373,0.01886421,11.10612,8270.309,11.24726,37308.96,15.58674,0.11189,0.01189004,0.5236675,0.5117775,-0.01189004,0.987451,0.2216709,333443.1,2048520,2048520,1,0.8372274,-0.01189004,0.0936774,0.0936774,0.5117775,0.6054549,-0.004853303,22.0146,0.005395216,0,0,0.00497377,0.0005117775
3.272551,0.008959756,0.1411425,29038.65,0.01092855,1.886463e-05,3.207089e-05,0.0001266541,0.0004601245,0.1080079,1.007444,7.253098,0.009766931,7.149714,0.04713779,0.0198133,0.01734884,0.00358177,1.230827e-05,7.094107e-06,2.694355e-05,6.459135e-05,0.02475292,0.002439732,0.0002312903,0.000813212,-0.03265483,0.0008498642,0.1229172,0.01042934,0.5257961,0.01146032,0.01146032,0,0.001146032,0.001146032,-0.3491919,0.007058899,10.92855,1007.444,1018.373,0.01886463,11.10614,8270.309,11.24728,37308.96,15.58674,0.11189,0.01189004,0.5236675,0.5117775,-0.01189004,0.987451,0.2216709,333443.1,2048520,2048520,1,0.8372274,-0.01189004,0.0936774,0.0936774,0.5117775,0.6054549,-0.004853303,22.0146,0.005395216,0,0,0.00497377,0.0005117775
3.415906,0.00935224,0.1438307,29038.65,0.01144981,2.06981e-05,3.306174e-05,0.0001304059,0.0004688881,0.1115255,1.007799,7.253132,0.009885215,7.145054,0.04725358,0.01769362,0.0177023,0.003690882,1.327936e-05,6.729627e-06,2.53993e-05,5.76812e-05,0.02433626,0.002514054,0.0002384646,0.000837081,-0.0323431,0.0007335893,0.1230773,0.01044293,0.5158375,0.01181141,0.01181141,0,0.001181141,0.001181141,-0.3458561,0.007268894,11.44981,1007.799,1019.249,0.0206981,11.63398,8270.816,11.77781,37309.47,15.58675,0.111896,0.01189601,0.5230076,0.5111116,-0.01189601,0.987788,0.2216814,333429.8,2048498,2048498,1,0.8372321,-0.01189601,0.09368292,0.09368292,0.5111116,0.6047945,-0.004962941,22.4606,0.005892179,0,0,0.004738633,0.0005111116
3.415906,0.00935224,0.1438304,29038.65,0.0114498,2.069795e-05,3.306174e-05,0.0001304059,0.0004688872,0.1115268,1.007799,7.253132,0.009885212,7.145055,0.04725078,0.01769365,0.01770227,0.003690882,1.327935e-05,6.729627e-06,2.53993e-05,5.768131e-05,0.02433206,0.002514054,0.0002384646,0.0008370811,-0.03234803,0.0007427236,0.1230773,0.01044293,0.5157791,0.01181141,0.01181141,0,0.001181141,0.001181141,-0.3459088,0.007268895,11.4498,1007.799,1019.249,0.02069795,11.63396,8270.816,11.77779,37309.47,15.58675,0.111896,0.01189601,0.5230076,0.5111116,-0.01189601,0.987788,0.2216814,333429.8,2048498,2048498,1,0.8372321,-0.01189601,0.09368292,0.09368292,0.5111116,0.6047945,-0.004962941,22.4606,0.005892179,0,0,0.004738633,0.0005111116
3.559261,0.009744725,0.1462172,29038.65,0.01198692,2.26749e-05,3.400037e-05,0.0001339364,0.000476668,0.1149831,1.008165,7.253167,0.01000696,7.140438,0.04735322,0.01561051,0.0180195,0.0038033,1.431595e-05,6.365717e-06,2.385609e-05,5.089025e-05,0.02390128,0.002590627,0.0002458636,0.0008616156,-0.03206101,0.0006587094,0.1232379,0.01045655,0.5057117,0.01217325,0.01217325,0,0.001217325,0.001217325,-0.3428352,0.007484948,11.98692,1008.165,1020.152,0.0226749,12.17753,8271.338,12.32375,37309.99,15.58677,0.1119022,0.01190215,0.5223479,0.5104457,-0.01190215,0.9881353,0.2216923,333416.2,2048475,2048475,1,0.8372369,-0.01190215,0.09368861,0.09368861,0.5104457,0.6041343,-0.005072579,22.90659,0.006389142,0,0,0.004503496,0.0005104457
3.559261,0.009744725,0.1462172,29038.65,0.01198692,2.267513e-05,3.400037e-05,0.0001339364,0.0004766679,0.1149839,1.008165,7.253167,0.01000696,7.140439,0.0473515,0.01561051,0.01801949,0.0038033,1.431595e-05,6.365717e-06,2.385609e-05,5.089026e-05,0.02389871,0.002590627,0.0002458636,0.0008616156,-0.03206403,0.0006642892,0.1232379,0.01045655,0.5056759,0.01217325,0.01217325,0,0.001217325,0.001217325,-0.3428674,0.007484948,11.98692,1008.165,1020.152,0.02267513,12.17753,8271.338,12.32375,37309.99,15.58677,0.1119022,0.01190215,0.5223479,0.5104457,-0.01190215,0.9881353,0.2216923,333416.2,2048475,2048475,1,0.8372369,-0.01190215,0.09368861,0.09368861,0.5104457,0.6041343,-0.005072579,22.90659,0.006389142,0,0,0.004503496,0.0005104457
3.702616,0.01013721,0.1483079,29038.66,0.0125404,2.480561e-05,3.488688e-05,0.0001372458,0.0004834837,0.1183779,1.008542,7.253202,0.01013228,7.135861,0.04744316,0.01356336,0.01830102,0.00391912,1.54222e-05,6.002379e-06,2.231401e-05,4.421656e-05,0.02345801,0.002669518,0.0002534945,0.0008868325,-0.03179712,0.0006035579,0.1233989,0.01047021,0.4955538,0.01254618,0.01254618,0,0.001254618,0.001254618,-0.3400071,0.007707221,12.5404,1008.542,1021.082,0.02480561,12.73734,8271.877,12.88565,37310.53,15.58678,0.1119085,0.01190848,0.5216883,0.5097799,-0.01190848,0.9884905,0.2217035,333402.2,2048452,2048452,1,0.8372419,-0.01190848,0.09369447,0.09369447,0.5097799,0.6034743,-0.005182217,23.35258,0.006886105,0,0,0.004268359,0.0005097799
3.702616,0.01013721,0.1483078,29038.66,0.01254041,2.480586e-05,3.488688e-05,0.0001372458,0.0004834836,0.1183782,1.008542,7.253202,0.01013228,7.135861,0.0474425,0.01356337,0.01830102,0.00391912,1.54222e-05,6.002379e-06,2.231401e-05,4.421657e-05,0.02345703,0.002669518,0.0002534945,0.0008868325,-0.03179828,0.0006056951,0.1233989,0.01047021,0.49554,0.01254618,0.01254618,0,0.001254618,0.001254618,-0.3400194,0.007707221,12.54041,1008.542,1021.082,0.02480586,12.73734,8271.877,12.88565,37310.53,15.58678,0.1119085,0.01190848,0.5216883,0.5097799,-0.01190848,0.9884905,0.2217035,333402.2,2048452,2048452,1,0.8372419,-0.01190848,0.09369447,0.09369447,0.5097799,0.6034743,-0.005182217,23.35258,0.006886105,0,0,0.004268359,0.0005097799
3.871055,0.01059837,0.150393,29038.66,0.0132123,2.751917e-05,3.586201e-05,0.0001408518,0.0004902813,0.1222848,1.009,7.253246,0.01028421,7.13053,0.04754061,0.01120334,0.01858685,0.004059693,1.681693e-05,5.576195e-06,2.050367e-05,3.652288e-05,0.02293315,0.00276527,0.0002627671,0.0009173568,-0.03150297,0.0005497939,0.1235885,0.0104863,0.4836649,0.01299899,0.01299899,0,0.001299899,0.001299899,-0.336852,0.007976561,13.2123,1009,1022.212,0.02751917,13.41653,8272.53,13.56693,37311.19,15.58679,0.1119162,0.01191617,0.5209137,0.5089975,-0.01191617,0.9889147,0.2217171,333385.1,2048423,2048423,1,0.8372479,-0.01191617,0.09370158,0.09370158,0.5089975,0.6026991,-0.005311039,23.87661,0.007470025,0,0,0.003992078,0.0005089975
3.871055,0.01059837,0.150393,29038.66,0.01321231,2.751958e-05,3.586201e-05,0.0001408518,0.0004902812,0.1222852,1.009,7.253246,0.01028421,7.13053,0.04753973,0.01120334,0.01858685,0.004059693,1.681694e-05,5.576195e-06,2.050367e-05,3.65229e-05,0.02293186,0.00276527,0.0002627671,0.0009173568,-0.03150451,0.0005526178,0.1235885,0.0104863,0.4836466,0.01299899,0.01299899,0,0.001299899,0.001299899,-0.3368684,0.00797656,13.21231,1009,1022.212,0.02751958,13.41654,8272.53,13.56694,37311.19,15.58679,0.1119162,0.01191617,0.5209137,0.5089975,-0.01191617,0.9889147,0.2217171,333385.1,2048423,2048423,1,0.8372479,-0.01191617,0.09370158,0.09370158,0.5089975,0.6026991,-0.005311039,23.87661,0.007470025,0,0,0.003992078,0.0005089975
4.039494,0.01105953,0.1520848,29038.66,0.0139083,3.047684e-05,3.676542e-05,0.0001441531,0.0004957963,0.126103,1.009474,7.253291,0.01044137,7.125247,0.04762979,0.008850287,0.01882599,0.004180378,1.821295e-05,5.142756e-06,1.86745e-05,2.885194e-05,0.02239725,0.002847475,0.0002707726,0.0009432665,-0.03122485,0.0005622493,0.1237861,0.01050307,0.4716746,0.0133884,0.0133884,0,0.00133884,0.00133884,-0.3338659,0.008206123,13.9083,1009.474,1023.382,0.03047684,14.11969,8273.206,14.27178,37311.87,15.5868,0.1119241,0.01192413,0.520109,0.5081849,-0.01192413,0.9893437,0.2217312,333367.5,2048394,2048394,1,0.8372542,-0.01192413,0.09370894,0.09370894,0.5081849,0.6018939,-0.005488521,24.31288,0.007877324,0,0,0.003710448,0.0005081849
4.039494,0.01105953,0.1520818,29038.66,0.01390656,3.046977e-05,3.676486e-05,0.0001441517,0.0004957867,0.1261028,1.009472,7.253291,0.01044098,7.125247,0.04763295,0.008850655,0.01882562,0.004180381,1.821073e-05,5.142763e-06,1.867454e-05,2.885314e-05,0.02240168,0.002847477,0.0002707722,0.0009432704,-0.03121933,0.0005522935,0.1237861,0.01050307,0.4717364,0.0133884,0.0133884,0,0.00133884,0.00133884,-0.3338071,0.008206147,13.90656,1009.472,1023.379,0.03046977,14.11795,8273.204,14.27003,37311.87,15.5868,0.1119241,0.01192411,0.520109,0.5081849,-0.01192411,0.9893426,0.2217312,333367.6,2048394,2048394,1,0.8372542,-0.01192411,0.09370892,0.09370892,0.5081849,0.6018938,-0.005488521,24.31288,0.007877324,0,0,0.003710448,0.0005081849
4.207933,0.01152069,0.153375,29038.66,0.01461947,3.365432e-05,3.759409e-05,0.0001471418,0.0005000025,0.1298315,1.009958,7.253337,0.01060172,7.120013,0.04772895,0.006411948,0.0190198,0.004221979,1.931726e-05,4.683869e-06,1.678269e-05,2.090295e-05,0.02185868,0.002875812,0.0002736746,0.000951279,-0.03093078,0.0007173183,0.1240085,0.01052193,0.4595816,0.01352472,0.01352472,0,0.001352472,0.001352472,-0.330708,0.008280001,14.61947,1009.958,1024.578,0.03365432,14.83786,8273.897,14.99124,37312.56,15.58681,0.1119323,0.01193226,0.519206,0.5072737,-0.01193226,0.989769,0.2217456,333349.5,2048364,2048364,1,0.8372606,-0.01193226,0.09371646,0.09371646,0.5072737,0.6009902,-0.005824878,24.46261,0.007707959,0,0,0.00341135,0.0005072737
4.207933,0.01152069,0.1533684,29038.66,0.01461531,3.363423e-05,3.759281e-05,0.0001471387,0.0004999811,0.1298309,1.009955,7.253337,0.01060079,7.120013,0.04773685,0.006412767,0.01901899,0.004221985,1.931191e-05,4.683883e-06,1.678277e-05,2.090562e-05,0.02186974,0.002875816,0.0002736737,0.0009512883,-0.03091694,0.0006924045,0.1240085,0.01052193,0.4597372,0.01352472,0.01352472,0,0.001352472,0.001352472,-0.3305604,0.008280058,14.61531,1009.955,1024.571,0.03363423,14.83368,8273.893,14.98705,37312.56,15.58681,0.1119322,0.01193221,0.5192059,0.5072737,-0.01193221,0.9897666,0.2217455,333349.6,2048364,2048364,1,0.8372605,-0.01193221,0.09371642,0.09371642,0.5072737,0.6009901,-0.005824878,24.46261,0.007707959,0,0,0.00341135,0.0005072737
4.376371,0.01198185,0.1542374,29038.67,0.01532442,3.695893e-05,3.834132e-05,0.0001498019,0.0005028138,0.1334705,1.010438,7.253383,0.01076044,7.114833,0.04787339,0.004026495,0.01916116,0.004264003,2.043191e-05,4.225887e-06,1.489802e-05,1.312637e-05,0.02139247,0.002904436,0.0002766058,0.000959372,-0.03055897,0.000721363,0.1242316,0.01054087,0.4486252,0.01366242,0.01366242,0,0.001366242,0.001366242,-0.3267195,0.008354641,15.32442,1010.438,1025.763,0.03695893,15.54952,8274.581,15.70375,37313.25,15.58681,0.1119403,0.01194031,0.5183028,0.5063625,-0.01194031,0.9901783,0.2217599,333331.7,2048334,2048334,1,0.8372669,-0.01194031,0.09372392,0.09372392,0.5063625,0.6000864,-0.006161235,24.61233,0.007538595,0,0,0.003112253,0.0005063625
4.376371,0.01198185,0.154247,29038.67,0.01532999,3.698079e-05,3.834317e-05,0.0001498068,0.0005028451,0.1334744,1.010442,7.253383,0.0107617,7.114836,0.04785573,0.004025293,0.01916235,0.004263995,2.043924e-05,4.225865e-06,1.489789e-05,1.312245e-05,0.02136746,0.002904431,0.0002766069,0.0009593592,-0.03058998,0.000777395,0.1242316,0.01054087,0.4482682,0.01366242,0.01366242,0,0.001366242,0.001366242,-0.3270502,0.008354565,15.32999,1010.442,1025.772,0.03698079,15.55513,8274.587,15.70937,37313.25,15.58681,0.1119404,0.01194038,0.5183029,0.5063625,-0.01194038,0.9901812,0.22176,333331.5,2048333,2048333,1,0.837267,-0.01194038,0.09372398,0.09372398,0.5063625,0.6000865,-0.006161235,24.61233,0.007538595,0,0,0.003112253,0.0005063625
4.376371,0.01198185,0.1542469,29038.67,0.01532999,3.69813e-05,3.834317e-05,0.0001498068,0.0005028448,0.1334727,1.010442,7.253383,0.0107617,7.114834,0.04785966,0.004025303,0.01916234,0.004263995,2.043923e-05,4.225865e-06,1.489789e-05,1.312249e-05,0.02137317,0.002904431,0.0002766069,0.0009593592,-0.03058304,0.0007647527,0.1242316,0.01054087,0.4483507,0.01366242,0.01366242,0,0.001366242,0.001366242,-0.3269762,0.008354565,15.32999,1010.442,1025.772,0.0369813,15.55513,8274.587,15.70937,37313.25,15.58681,0.1119404,0.01194038,0.5183029,0.5063625,-0.01194038,0.9901812,0.22176,333331.5,2048333,2048333,1,0.837267,-0.01194038,0.09372398,0.09372398,0.5063625,0.6000865,-0.006161235,24.61233,0.007538595,0,0,0.003112253,0.0005063625
4.337098,0.01187433,0.1540729,29038.67,0.01515975,3.617187e-05,3.817413e-05,0.0001492104,0.0005022776,0.1326301,1.010326,7.253372,0.01072339,7.116037,0.04783673,0.004578155,0.0191327,0.004254168,2.017e-05,4.332592e-06,1.533682e-05,1.492478e-05,0.02149621,0.002897737,0.0002759196,0.0009574797,-0.03065074,0.0007305368,0.1241795,0.01053645,0.4510985,0.01363019,0.01363019,0,0.001363019,0.001363019,-0.3277038,0.008337181,15.15975,1010.326,1025.486,0.03617187,15.38331,8274.421,15.53738,37313.09,15.58681,0.1119384,0.01193843,0.5185134,0.506575,-0.01193843,0.9900837,0.2217565,333335.8,2048341,2048341,1,0.8372654,-0.01193843,0.09372218,0.09372218,0.506575,0.6002971,-0.006082809,24.57742,0.007578084,0,0,0.00318199,0.000506575
4.337098,0.01187433,0.1540779,29038.67,0.01516265,3.618327e-05,3.817509e-05,0.000149213,0.0005022938,0.132632,1.010328,7.253372,0.01072404,7.116038,0.04782788,0.004577531,0.01913332,0.004254164,2.017379e-05,4.332581e-06,1.533675e-05,1.492275e-05,0.02148368,0.002897734,0.0002759201,0.000957473,-0.03066628,0.0007586248,0.1241795,0.01053645,0.4509199,0.01363019,0.01363019,0,0.001363019,0.001363019,-0.3278696,0.008337142,15.16265,1010.328,1025.491,0.03618327,15.38622,8274.424,15.5403,37313.09,15.58681,0.1119385,0.01193846,0.5185134,0.506575,-0.01193846,0.9900853,0.2217566,333335.8,2048340,2048340,1,0.8372655,-0.01193846,0.09372221,0.09372221,0.506575,0.6002972,-0.006082809,24.57742,0.007578084,0,0,0.00318199,0.000506575
4.466264,0.01222796,0.1545528,29038.67,0.01571461,3.884725e-05,3.871217e-05,0.0001511011,0.0005038422,0.1353825,1.010704,7.253408,0.0108482,7.112093,0.04792876,0.00277137,0.01921881,0.004286581,2.105273e-05,3.981782e-06,1.389482e-05,9.034666e-06,0.02111652,0.002919816,0.0002781856,0.0009636866,-0.03039929,0.0007890946,0.1243511,0.010551,0.4424385,0.01373648,0.01373648,0,0.001373648,0.001373648,-0.3250035,0.008394562,15.71461,1010.704,1026.419,0.03884725,15.94327,8274.96,16.09783,37313.63,15.58681,0.1119448,0.01194477,0.517821,0.5058762,-0.01194477,0.9903992,0.2217678,333321.8,2048317,2048317,1,0.8372704,-0.01194477,0.09372804,0.09372804,0.5058762,0.5996043,-0.006340741,24.69223,0.007448209,0,0,0.002952631,0.0005058762
4.466264,0.01222796,0.1545521,29038.67,0.01571423,3.884582e-05,3.871204e-05,0.0001511008,0.0005038399,0.1353824,1.010704,7.253408,0.01084812,7.112093,0.04792974,0.002771456,0.01921872,0.004286582,2.105222e-05,3.981783e-06,1.389483e-05,9.034947e-06,0.02111788,0.002919816,0.0002781855,0.0009636874,-0.03039759,0.0007860299,0.1243511,0.010551,0.442458,0.01373648,0.01373648,0,0.001373648,0.001373648,-0.3249854,0.008394567,15.71423,1010.704,1026.418,0.03884582,15.94289,8274.96,16.09744,37313.63,15.58681,0.1119448,0.01194477,0.517821,0.5058762,-0.01194477,0.990399,0.2217678,333321.8,2048317,2048317,1,0.8372704,-0.01194477,0.09372804,0.09372804,0.5058762,0.5996043,-0.006340741,24.69223,0.007448209,0,0,0.002952631,0.0005058762
4.595429,0.0125816,0.154795,29038.67,0.01627002,4.162263e-05,3.920373e-05,0.0001528026,0.0005046318,0.1380876,1.011082,7.253444,0.010973,7.108185,0.04803078,0.0009941857,0.01927555,0.004319241,2.194736e-05,3.631492e-06,1.245703e-05,3.241045e-06,0.02075537,0.002942062,0.00028047,0.0009699317,-0.03013136,0.0008120789,0.1245231,0.01056559,0.4341069,0.01384361,0.01384361,0,0.001384361,0.001384361,-0.3221267,0.008452337,16.27002,1011.082,1027.352,0.04162263,16.50365,8275.499,16.65844,37314.17,15.58681,0.1119511,0.01195111,0.5171286,0.5051775,-0.01195111,0.9907077,0.221779,333307.7,2048294,2048294,1,0.8372754,-0.01195111,0.09373391,0.09373391,0.5051775,0.5989114,-0.006598672,24.80705,0.007318334,0,0,0.002723271,0.0005051775
4.595429,0.0125816,0.154795,29038.67,0.01627002,4.162264e-05,3.920373e-05,0.0001528026,0.0005046318,0.1380867,1.011082,7.253444,0.010973,7.108184,0.04803279,0.0009941881,0.01927555,0.004319241,2.194736e-05,3.631492e-06,1.245703e-05,3.241053e-06,0.02075828,0.002942062,0.00028047,0.0009699317,-0.0301278,0.0008056157,0.1245231,0.01056559,0.4341493,0.01384361,0.01384361,0,0.001384361,0.001384361,-0.3220888,0.008452337,16.27002,1011.082,1027.352,0.04162264,16.50365,8275.499,16.65844,37314.17,15.58681,0.1119511,0.01195111,0.5171286,0.5051775,-0.01195111,0.9907077,0.221779,333307.7,2048294,2048294,1,0.8372754,-0.01195111,0.09373391,0.09373391,0.5051775,0.5989114,-0.006598672,24.80705,0.007318334,0,0,0.002723271,0.0005051775
