site,plot,site.plot,k_TSS,k_TP,k_f_OSS,k_f_SRP,k_OSS2ROP,k_SRP2PIP,k_ISS2PIP,k_shootM,shootM_sd,k_rootM,rootM_sd,k_BM2P_litter,k_BM2P_root,k_BM2P_shoot,k_BM2P_rootshoot,k_BM2P,sand,silt,clay,k_clay,k_f_fines,k_Ex_max,k_PSR,k_LOI,obs_TM_a,obs_IM_a,obs_OM_a,obs_TP_a,obs_IP_a,obs_OP_a,simdays,simyears,k_HRT,Z_a_actual,k_HRT_a,k_HRT_b,Z_a,k_DIP_E_O2,k_DIP_E_N2,IO_use_k_DIP_E,IO_Q_net,IO_HRT_power_model,est_Litter_gm2_mean,est_Litter_tp_gm2_mean,est_Litter_gm2_sd,est_Litter_tp_gm2_sd,obs_shootM_t49,obs_shootM_t92,obs_shootM_t458,street,street_abbrev1,street_abbrev2,id,sim_IM_deposition,sim_litterP_t365,sim_shootM_t49,sim_shootM_t92,sim_shootM_t458,sim_init_TP,sim_final_TP,sim_in_TP,sim_out_TP,sim_in_DIP,sim_out_DIP,sim_delta_TP,sim_delta_TP_yr,sim_TP_retention,sim_TP_retention_efficiency,sim_TP_retention_eff2,sim_TP_check,parsheet,sim_in_IM,sim_out_IM,IO_Hx,scenario,obs_IM_a_minus_ash,Csource,Cx,Hx,CxHx
LC,4,LC.4,1.75,0.035875,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.0012827394239065606,15.484999999999971,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,10,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,FALSE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,1.068744269599847,0.185551893018074,299.03304130891314,318.47922137043753,210.7543723260881,25.494684440958466,25.51986931610397,0.07851308016610432,0.05606390319152804,0.036769958379048444,0.043258665121839374,0.025184875145505714,0.012592437572752857,0.022449176974576282,28.592913342696804,28.592913342696804,0.002735698170929432,pars_lcbp_stream_0p5xC_10d,0.07851308016610432,0.05606390319152804,NA,stream_0p5xC_10d,0,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCD,0,OCD.0,11.927083333333332,0.02975,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.001438082723418895,0.0013708880020880292,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,10,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,FALSE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,75.96041737109772,0.263834298378906,383.2007599987429,414.3565107727367,302.5084359296453,33.17004239124319,33.39753566083724,0.9271741676321388,0.7022059604571657,0.23063913233544625,0.30787561783896866,0.22749326959404925,0.11374663479702463,0.22496820717497312,24.263856244993057,24.263856244993054,0.0025250624190761295,pars_lcbp_stream_0p5xC_10d,0.9271741676321388,0.7022059604571657,NA,stream_0p5xC_10d,180.2740347148414,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCD,2,OCD.2,11.927083333333332,0.02975,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,10,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,28.910615436303488,0.351671179108678,354.66457226212543,378.7933525578446,258.2736038056744,48.338224001445894,48.41745681401306,0.3558189032958979,0.2888005358937397,0.08351225378946954,0.116847206796746,0.07923281256716308,0.03961640628358154,0.06701836740215816,18.834965422403624,18.834965422403627,0.012214445165004917,pars_lcbp_stream_0p5xC_10d,0.3558189032958979,0.2888005358937397,NA,stream_0p5xC_10d,2.862113126998999,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCD,4,OCD.4,11.927083333333332,0.02975,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.0012582019230768999,0.0015570414507772,0.00140762168692705,0.0012141932111449636,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352693,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,10,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,FALSE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,12.429376754800614,0.218691497258686,385.9007991070067,406.0103588503488,243.265113577234,32.70074521355189,32.75588232290744,0.19518320186550156,0.14497022462637638,0.04924614541022568,0.05487123799700132,0.05513710935554883,0.027568554677774415,0.050212977239125184,25.726075174095335,25.726075174095342,0.004924132116423646,pars_lcbp_stream_0p5xC_10d,0.19518320186550156,0.14497022462637638,NA,stream_0p5xC_10d,1.4326566251907025,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCSP,0,OCSP.0,6.125,0.027999999999999997,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.002114800736592615,0.0016183052916145923,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.4469039267027926,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,10,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,FALSE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,19.203658048299985,0.337228002770533,381.1322252742323,449.74572969885617,441.51810721832237,33.00877684687167,32.90627161242759,0.6540782296424288,0.7732407680289577,0.20817833973740632,0.4670476974529374,-0.10250523444408088,-0.05125261722204044,-0.1191625383865289,-18.218392385827094,-18.218392385827098,0.01665730394244802,pars_lcbp_stream_0p5xC_10d,0.6540782296424288,0.7732407680289577,NA,stream_0p5xC_10d,32.283647597743496,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCSP,2,OCSP.2,6.125,0.027999999999999997,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,10,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,16.146704007100197,0.271651135266929,305.67111839937513,377.10067193863574,443.6623344481745,44.58459211189371,44.46395497764883,0.5268243426098341,0.6621752165563778,0.1705364645310191,0.413436653096076,-0.12063713424488043,-0.060318567122440214,-0.13535087394654366,-25.691841283572664,-25.69184128357267,0.014713739701663231,pars_lcbp_stream_0p5xC_10d,0.5268243426098341,0.6621752165563778,NA,stream_0p5xC_10d,105.98114630467418,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCSP,4,OCSP.4,6.125,0.027999999999999997,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.002693962683910765,0.0015411732070823197,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,10,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,FALSE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,1.7626938784014783,0.229654377516918,239.0533551084302,288.4548764028659,339.46641996437927,36.26090854605418,36.281227286742535,0.027268759335857214,0.007075626814974327,0.00877144047948913,0.004472583696628418,0.020318740688352932,0.010159370344176466,0.020193132520882888,74.05225984861663,74.05225984861661,1.2560816747004405e-4,pars_lcbp_stream_0p5xC_10d,0.027268759335857214,0.007075626814974327,NA,stream_0p5xC_10d,22.7324456086732,stream,Cx0.5,Hx1,Hx1 Cx0.5
LC,0,LC.0,1.75,0.035875,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,150.725081711143,93.71129750451499,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.0016586422018348601,0.0013273563772472894,0.0010472411303890582,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,100,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,FALSE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,2.0159977689982043,0.15855157464549,224.52127311644466,289.74684535767,404.34847242999126,24.99349025177655,24.949646333588113,0.2055153353629307,0.254574909939209,0.09709760539601274,0.22811032894846373,-0.04384391818843625,-0.021921959094218124,-0.0490595745762783,-23.871490898546003,-23.87149089854601,0.005215656387842049,pars_lcbp_stream_0p5xC_100d,0.2055153353629307,0.254574909939209,NA,stream_0p5xC_100d,26.919190194292398,stream,Cx0.5,Hx1,Hx1 Cx0.5
LC,2,LC.2,1.75,0.035875,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.0013437142857142602,0.00102681434599156,0.0011852643158529101,0.0012150803508384508,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,100,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,FALSE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,1.105419245097437,0.231756994020048,405.6141675801929,427.7575773078326,258.60757867104775,26.809847134400762,26.83319605676759,0.07867053420530394,0.05835333422865959,0.03693646481759756,0.04869330094907052,0.023348922366828617,0.011674461183414309,0.02031719997664435,25.825679438788622,25.82567943878862,0.0030317223901842674,pars_lcbp_stream_0p5xC_100d,0.07867053420530394,0.05835333422865959,NA,stream_0p5xC_100d,0,stream,Cx0.5,Hx1,Hx1 Cx0.5
LC,4,LC.4,1.75,0.035875,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.0012827394239065606,15.484999999999971,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,100,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,FALSE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,0.7765923099941574,0.185530936158108,299.03501423583333,318.47553821671045,210.70700001064702,25.494684440958466,25.51291791317774,0.05122949392469602,0.03597007049350818,0.0239922616130404,0.030072368142770162,0.018233472219275626,0.009116736109637813,0.015259423431187844,29.78640283587066,29.78640283587066,0.0029740487880877825,pars_lcbp_stream_0p5xC_100d,0.05122949392469602,0.03597007049350818,NA,stream_0p5xC_100d,0,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCD,0,OCD.0,11.927083333333332,0.02975,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.001438082723418895,0.0013708880020880292,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,100,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,FALSE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,30.026875392697548,0.263914342845119,383.2130078776421,414.57642146833973,302.05189570765066,33.17004239124319,33.26194370168813,0.3222006434978313,0.23409391523181666,0.0801489940601386,0.13559624762745656,0.0919013104449391,0.04595065522246955,0.08810672826601462,27.34529866530439,27.345298665304398,0.003794582178924477,pars_lcbp_stream_0p5xC_100d,0.3222006434978313,0.23409391523181666,NA,stream_0p5xC_100d,180.2740347148414,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCD,2,OCD.2,11.927083333333332,0.02975,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,17.715160817097058,0.351696434773631,354.6745694988584,378.796439129376,258.1716428332457,48.338224001445894,48.38990728611988,0.206511840621669,0.16698360948340263,0.04846923276076023,0.07897984459166993,0.05168328467398453,0.025841642336992265,0.03952823113826637,19.14090302002699,19.14090302002699,0.012155053535718163,pars_lcbp_stream_0p5xC_100d,0.206511840621669,0.16698360948340263,NA,stream_0p5xC_100d,2.862113126998999,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCD,4,OCD.4,11.927083333333332,0.02975,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.0012582019230768999,0.0015570414507772,0.00140762168692705,0.0012141932111449636,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352693,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,100,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,FALSE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,11.005484500696184,0.218680474586378,385.9007991070067,406.0103588503488,243.26822699187122,32.70074521355189,32.74969484642866,0.134732539200284,0.09119451978041014,0.033994002319514466,0.03926143785646159,0.04894963287677001,0.024474816438385005,0.043538019419873855,32.31440576886425,32.314405768864255,0.0054116134568961555,pars_lcbp_stream_0p5xC_100d,0.134732539200284,0.09119451978041014,NA,stream_0p5xC_100d,1.4326566251907025,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCSP,0,OCSP.0,6.125,0.027999999999999997,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.002114800736592615,0.0016183052916145923,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.4469039267027926,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,100,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,FALSE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,12.377932300099928,0.337272630819844,381.1322252742323,449.74572969885617,442.2873118825332,33.00877684687167,32.908251869052606,0.32545411036000965,0.44509142255161765,0.10358469871791991,0.3216351083630565,-0.10052497781906311,-0.050262488909531555,-0.119637312191608,-36.76011713579774,-36.76011713579774,0.019112334372544892,pars_lcbp_stream_0p5xC_100d,0.32545411036000965,0.44509142255161765,NA,stream_0p5xC_100d,32.283647597743496,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCSP,2,OCSP.2,6.125,0.027999999999999997,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,100,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,10.789608791401406,0.27167541511866,305.67111839937513,377.10067193863574,443.7615814489754,44.58459211189371,44.461916128204685,0.274355388572075,0.4141875413142024,0.08881062283556342,0.3065650818678795,-0.1226759836890281,-0.06133799184451405,-0.1398321527421274,-50.96752554046977,-50.96752554046977,0.0171561690530993,pars_lcbp_stream_0p5xC_100d,0.274355388572075,0.4141875413142024,NA,stream_0p5xC_100d,105.98114630467418,stream,Cx0.5,Hx1,Hx1 Cx0.5
OCSP,4,OCSP.4,6.125,0.027999999999999997,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.002693962683910765,0.0015411732070823197,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,100,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,FALSE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,1.7241988152018166,0.229637174494194,239.0533551084302,288.4548764028659,339.4735238721709,36.26090854605418,36.281508827729326,0.023247020696265858,0.0038465337156722967,0.007477782756864021,0.0032079952922026834,0.020600281675143606,0.010300140837571803,0.01940048698059356,83.45364868070959,83.4536486807096,0.0011997946945500465,pars_lcbp_stream_0p5xC_100d,0.023247020696265858,0.0038465337156722967,NA,stream_0p5xC_100d,22.7324456086732,stream,Cx0.5,Hx1,Hx1 Cx0.5
LC,0,LC.0,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,150.725081711143,93.71129750451499,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.0016586422018348601,0.0013273563772472894,0.0010472411303890582,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,100,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,TRUE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,2.6977697730981163,0.15880179896029,224.63622496097,290.2457307735588,406.4001051119504,24.99349025177655,25.04451638233566,0.30326964996761707,0.2594231338877463,0.1432825280368541,0.2249545036203486,0.051026130559112204,0.025513065279556102,0.04384651607987078,14.45793078356264,14.457930783562645,0.007179614479241425,pars_lcbp_stream_power,0.30326964996761707,0.2594231338877463,NA,stream_power,26.919190194292398,stream,Cx1,Hx1,Hx1 Cx1
LC,2,LC.2,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.0013437142857142602,0.00102681434599156,0.0011852643158529101,0.0012150803508384508,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,100,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,TRUE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,2.990182927598653,0.232139398188902,405.79163352028996,428.0016270296394,259.85600759513517,26.809847134400762,26.898484280769694,0.22324344925580386,0.13928552481384435,0.10481464111680322,0.10535959388327946,0.0886371463689315,0.04431857318446575,0.08395792444195951,37.608236533631136,37.608236533631136,0.004679221926971983,pars_lcbp_stream_power,0.22324344925580386,0.13928552481384435,NA,stream_power,0,stream,Cx1,Hx1,Hx1 Cx1
LC,4,LC.4,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.0012827394239065606,15.484999999999971,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,100,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,TRUE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,2.1491100228959112,0.185792603755059,299.1642077776856,318.649797454498,211.52603298230497,25.494684440958466,25.55782595050104,0.1582295398851424,0.09974443966060312,0.07410349439359355,0.07380037597730241,0.06314150954257514,0.03157075477128757,0.05848510022453929,36.96218813945434,36.96218813945434,0.004656409318035848,pars_lcbp_stream_power,0.1582295398851424,0.09974443966060312,NA,stream_power,0,stream,Cx1,Hx1,Hx1 Cx1
OCD,0,OCD.0,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.001438082723418895,0.0013708880020880292,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,100,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,TRUE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,44.03159074679934,0.264166917280017,383.2358234122564,414.75491751374267,303.02615956414127,33.17004239124319,33.375958976474195,0.5099627298478423,0.31044812149401185,0.12685573610824244,0.15901180020815414,0.20591658523100165,0.10295829261550082,0.19951460835383045,39.12337052814814,39.123370528148136,0.0064019768771712005,pars_lcbp_stream_power,0.5099627298478423,0.31044812149401185,NA,stream_power,180.2740347148414,stream,Cx1,Hx1,Hx1 Cx1
OCD,2,OCD.2,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,33.90480473219941,0.351902723596174,354.69412506936436,378.8197984198186,258.58561159596536,48.338224001445894,48.46847255895779,0.3957557712718298,0.2873978496232861,0.09288561148089329,0.12041159770760905,0.1302485575118979,0.06512427875594895,0.10835792164854374,27.379997845721057,27.37999784572105,0.021890635863354158,pars_lcbp_stream_power,0.3957557712718298,0.2873978496232861,NA,stream_power,2.862113126998999,stream,Cx1,Hx1,Hx1 Cx1
OCD,4,OCD.4,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.0012582019230768999,0.0015570414507772,0.00140762168692705,0.0012141932111449636,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352693,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,100,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,TRUE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,22.26635525529855,0.218780163021617,385.9007991070067,406.0103588503488,243.64000655220275,32.70074521355189,32.8088900362364,0.2792242963486326,0.181398747343621,0.07045032650672559,0.07156414874869994,0.10814482268450831,0.054072411342254156,0.09782554900501161,35.03475531472699,35.03475531472699,0.010319273679496699,pars_lcbp_stream_power,0.2792242963486326,0.181398747343621,NA,stream_power,1.4326566251907025,stream,Cx1,Hx1,Hx1 Cx1
